ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
37,L'étude sur l'effet apparaîtra bientôt .,Les études sur l'effet apparaîtront bientôt .,L'étude sur les effet apparaîtra bientôt .,Les études sur les effet apparaîtront bientôt .,L'étude sur l'effet des drogues apparaîtra bientôt .,Les études sur l'effet des drogues apparaîtront bientôt .,L'étude sur les effet des drogues apparaîtra bientôt .,Les études sur les effet et les drogues apparaîtront bientôt .,Les études sur les effet des drogues des régions apparaîtront bientôt .,L'étude sur les effet des drogues apparaîtront bientôt .,Les études sur les effet des drogues apparaîtra bientôt .,Les études sur les effet des drogues apparaîtront bientôt .,Les études sur l'effet des drogues apparaîtront bientôt .,False,False,False,False,True,False,coordination,mis_num,N1_alter,agreement_error,True,N2_alter
38,La théorie sur le chant divise les chercheurs .,Les théories sur le chant divisent les chercheurs .,La théorie sur les chants divise les chercheurs .,Les théories sur les chants divisent les chercheurs .,La théorie sur le chant des canaris divise les chercheurs .,Les théories sur le chant des canaris divisent les chercheurs .,La théorie sur les chants des canaris divise les chercheurs .,La théorie sur les chants des canaris divisent les chercheurs .,Les théories sur les chants et les canaris divisent les chercheurs .,Les théories sur les chants des canaris des montagnes divisent les chercheurs .,Les théories sur les chants des canaris divisent les chercheurs .,Les théories sur le chant des canaris divisent les chercheurs .,Les théories sur les chants des canaris divise les chercheurs .,False,False,False,True,False,False,N1_alter,coordination,mis_num,True,N2_alter,agreement_error
39,L'inscription sur la porte a énervé sa mère .,Les inscriptions sur la porte ont énervé sa mère .,L'inscription sur les portes a énervé sa mère .,Les inscriptions sur les portes ont énervé sa mère .,L'inscription sur la porte des chambres a énervé sa mère .,Les inscriptions sur la porte des chambres ont énervé sa mère .,L'inscription sur les portes des chambres a énervé sa mère .,Les inscriptions sur les portes des chambres a énervé sa mère .,Les inscriptions sur les portes des chambres des filles ont énervé sa mère .,Les inscriptions sur les portes des chambres ont énervé sa mère .,L'inscription sur les portes des chambres ont énervé sa mère .,Les inscriptions sur la porte des chambres ont énervé sa mère .,Les inscriptions sur les portes et les chambres ont énervé sa mère .,False,False,True,False,False,False,agreement_error,mis_num,True,N1_alter,N2_alter,coordination
40,Le dépliant sur l'enjeu a beaucoup intéressé .,Les dépliants sur l'enjeu ont beaucoup intéressé .,Le dépliant sur les enjeux a beaucoup intéressé .,Les dépliants sur les enjeux ont beaucoup intéressé .,Le dépliant sur l'enjeu des communautés a beaucoup intéressé .,Les dépliants sur l'enjeu des communautés ont beaucoup intéressé .,Le dépliant sur les enjeux des communautés a beaucoup intéressé .,Les dépliants sur les enjeux et les communautés ont beaucoup intéressé .,Le dépliant sur les enjeux des communautés ont beaucoup intéressé .,Les dépliants sur les enjeux des communautés ont beaucoup intéressé .,Les dépliants sur l'enjeu des communautés ont beaucoup intéressé .,Les dépliants sur les enjeux des communautés des campagnes ont beaucoup intéressé .,Les dépliants sur les enjeux des communautés a beaucoup intéressé .,False,False,True,False,False,False,coordination,N1_alter,True,N2_alter,mis_num,agreement_error
41,La ligne sur le bord a disparu .,Les lignes sur le bord ont disparu .,La ligne sur les bords a disparu .,Les lignes sur les bords ont disparu .,La ligne sur le bord des routes a disparu .,Les lignes sur le bord des routes ont disparu .,La ligne sur les bords des routes a disparu .,Les lignes sur le bord des routes ont disparu .,La ligne sur les bords des routes ont disparu .,Les lignes sur les bords des routes a disparu .,Les lignes sur les bords des routes ont disparu .,Les lignes sur les bords et les routes ont disparu .,Les lignes sur les bords des routes des régions ont disparu .,False,False,False,True,False,False,N2_alter,N1_alter,agreement_error,True,coordination,mis_num
42,La nappe sur la table brille au soleil .,Les nappes sur la table brillent au soleil .,La nappe sur les tables brille au soleil .,Les nappes sur les tables brillent au soleil .,La nappe sur la table des banquets brille au soleil .,Les nappes sur la table des banquets brillent au soleil .,La nappe sur les tables des banquets brille au soleil .,Les nappes sur les tables des banquets des grand-mères brillent au soleil .,Les nappes sur les tables des banquets brillent au soleil .,La nappe sur les tables des banquets brillent au soleil .,Les nappes sur la table des banquets brillent au soleil .,Les nappes sur les tables et les banquets brillent au soleil .,Les nappes sur les tables des banquets brille au soleil .,False,True,False,False,False,False,mis_num,True,N1_alter,N2_alter,coordination,agreement_error
43,Le récit de la souffrance touche les participants .,Les récits de la souffrance touchent les participants .,Le récit de les souffrances touche les participants .,Les récits de les souffrances touchent les participants .,Le récit de la souffrance dans les hôpitaux touche les participants .,Les récits de la souffrance dans les hôpitaux touchent les participants .,Le récit de les souffrances dans les hôpitaux touche les participants .,Les récits de les souffrances dans les hôpitaux des départements touchent les participants .,Les récits de la souffrance dans les hôpitaux touchent les participants .,Les récits de les souffrances dans les hôpitaux touchent les participants .,Les récits de les souffrances et les hôpitaux touchent les participants .,Les récits de les souffrances dans les hôpitaux touche les participants .,Le récit de les souffrances dans les hôpitaux touchent les participants .,False,False,True,False,False,False,mis_num,N2_alter,True,coordination,agreement_error,N1_alter
44,La visite au palais approche .,Les visites au palais approchent .,La visite aux palais approche .,Les visites aux palais approchent .,La visite au palais des artisanats approche .,Les visites au palais des artisanats approchent .,La visite aux palais des artisanats approche .,Les visites aux palais des artisanats approche .,Les visites au palais des artisanats approchent .,La visite aux palais des artisanats approchent .,Les visites aux palais des artisanats des milieux ruraux approchent .,Les visites aux palais et les artisanats approchent .,Les visites aux palais des artisanats approchent .,False,False,False,False,False,True,agreement_error,N2_alter,N1_alter,mis_num,coordination,True
45,La menace de la réforme inquiète les médecins .,Les menaces de la réforme inquiètent les médecins .,La menace de les réformes inquiète les médecins .,Les menaces de les réformes inquiètent les médecins .,La menace de la réforme dans les écoles inquiète les médecins .,Les menaces de la réforme dans les écoles inquiètent les médecins .,La menace de les réformes dans les écoles inquiète les médecins .,Les menaces de les réformes dans les écoles inquiètent les médecins .,Les menaces de les réformes dans les écoles dans les secteurs médicaux inquiètent les médecins .,Les menaces de les réformes dans les écoles inquiète les médecins .,Les menaces de les réformes et les écoles inquiètent les médecins .,La menace de les réformes dans les écoles inquiètent les médecins .,Les menaces de la réforme dans les écoles inquiètent les médecins .,True,False,False,False,False,False,True,mis_num,agreement_error,coordination,N1_alter,N2_alter
46,L'hélicoptere pour le vol s'écrase .,Les hélicopteres pour le vol s’écrasent .,L'hélicoptere pour les vols s'écrase .,Les hélicopteres pour les vols s’écrasent .,L'hélicoptere pour le vol au-dessus des canyon s'écrase .,Les hélicopteres pour le vol au-dessus des canyon s’écrasent .,L'hélicoptere pour les vols au-dessus des canyon s'écrase .,Les hélicopteres pour les vols au-dessus des canyon s’écrasent .,Les hélicopteres pour les vols et des canyon s’écrasent .,L'hélicoptere pour les vols au-dessus des canyon s’écrasent .,Les hélicopteres pour les vols au-dessus des canyon s'écrase .,Les hélicopteres pour le vol au-dessus des canyon s’écrasent .,Les hélicopteres pour les vols au-dessus des canyon dans les réserves indiennes s’écrasent .,True,False,False,False,False,False,True,coordination,N1_alter,agreement_error,N2_alter,mis_num
47,La soirée dans l'appartement a gêné les voisins .,Les soirées dans l'appartement ont gêné les voisins .,La soirée dans les appartements a gêné les voisins .,Les soirées dans les appartements ont gêné les voisins .,La soirée dans l'appartement des sous-sols a gêné les voisins .,Les soirées dans l'appartement des sous-sols ont gêné les voisins .,La soirée dans les appartements des sous-sols a gêné les voisins .,Les soirées dans les appartements et les sous-sols ont gêné les voisins .,La soirée dans les appartements des sous-sols ont gêné les voisins .,Les soirées dans les appartements des sous-sols ont gêné les voisins .,Les soirées dans les appartements des sous-sols a gêné les voisins .,Les soirées dans l'appartement des sous-sols ont gêné les voisins .,Les soirées dans les appartements des sous-sols de mes filles ont gêné les voisins .,False,False,True,False,False,False,coordination,N1_alter,True,agreement_error,N2_alter,mis_num
48,Le producteur du film a gagné la palme d’or .,Les producteurs du film ont gagné la palme d’or .,Le producteur des films a gagné la palme d’or .,Les producteurs des films ont gagné la palme d’or .,Le producteur du film sur les artistes a gagné la palme d’or .,Les producteurs du film sur les artistes ont gagné la palme d’or .,Le producteur des films sur les artistes a gagné la palme d’or .,Les producteurs des films et les artistes ont gagné la palme d’or .,Les producteurs des films sur les artistes ont gagné la palme d’or .,Les producteurs des films sur les artistes des centre-ville ont gagné la palme d’or .,Le producteur des films sur les artistes ont gagné la palme d’or .,Les producteurs du film sur les artistes ont gagné la palme d’or .,Les producteurs des films sur les artistes a gagné la palme d’or .,False,True,False,False,False,False,coordination,True,mis_num,N1_alter,N2_alter,agreement_error
49,Le chat sur le toit miaule depuis hier soir .,Les chats sur le toit miaulent depuis hier soir .,Le chat sur les toits miaule depuis hier soir .,Les chats sur les toits miaulent depuis hier soir .,Le chat sur le toit des voisins miaule depuis hier soir .,Les chats sur le toit des voisins miaulent depuis hier soir .,Le chat sur les toits des voisins miaule depuis hier soir .,Les chats sur le toit des voisins miaulent depuis hier soir .,Les chats sur les toits et les voisins miaulent depuis hier soir .,Le chat sur les toits des voisins miaulent depuis hier soir .,Les chats sur les toits des voisins miaule depuis hier soir .,Les chats sur les toits des voisins de mes frères miaulent depuis hier soir .,Les chats sur les toits des voisins miaulent depuis hier soir .,False,False,False,False,False,True,N2_alter,coordination,N1_alter,agreement_error,mis_num,True
